dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v1,481.443,0.759,0.732,0.732,3|5|6|8|10|15|34|35|36|52|57|58|62|64|69|77|78|80|81|91|92|94|97|98|99|100|111|126|148|176,0.4306055009365082|0.5601198077201843|0.3847634196281433|0.331927627325058|0.08626888692378998|0.0014894396299496293|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.09473990648984909|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.3542841076850891|0.6919066905975342|0.3608300983905792
indian_pines,29,v1,0.0,0.759,0.733,0.733,3|5|6|8|10|15|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|126|148|176,0.4306055009365082|0.5601198077201843|0.3847634196281433|0.331927627325058|0.08626888692378998|0.0014894396299496293|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.3542841076850891|0.6919066905975342|0.3608300983905792
indian_pines,28,v1,0.0,0.759,0.732,0.732,3|5|6|8|15|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|126|148|176,0.4306055009365082|0.5601198077201843|0.3847634196281433|0.331927627325058|0.0014894396299496293|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.3542841076850891|0.6919066905975342|0.3608300983905792
indian_pines,27,v1,0.0,0.758,0.731,0.731,3|5|8|15|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|126|148|176,0.4306055009365082|0.5601198077201843|0.331927627325058|0.0014894396299496293|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.3542841076850891|0.6919066905975342|0.3608300983905792
indian_pines,26,v1,0.0,0.751,0.726,0.726,3|5|8|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|126|148|176,0.4306055009365082|0.5601198077201843|0.331927627325058|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.3542841076850891|0.6919066905975342|0.3608300983905792
indian_pines,25,v1,0.0,0.735,0.708,0.708,3|5|8|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|126|148,0.4306055009365082|0.5601198077201843|0.331927627325058|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.3542841076850891|0.6919066905975342
indian_pines,24,v1,0.0,0.723,0.696,0.696,3|5|8|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|148,0.4306055009365082|0.5601198077201843|0.331927627325058|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,23,v1,0.0,0.715,0.683,0.683,3|5|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|148,0.4306055009365082|0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,22,v1,0.0,0.717,0.686,0.686,5|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|98|99|100|111|148,0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.2972366213798523|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,21,v1,0.0,0.717,0.687,0.687,5|34|35|36|52|57|58|62|64|69|77|78|80|81|91|94|97|99|100|111|148,0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.01819809339940548|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,20,v1,0.0,0.717,0.687,0.687,5|34|35|36|52|57|58|62|64|69|77|78|80|91|94|97|99|100|111|148,0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.5921216011047363|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,19,v1,0.0,0.716,0.686,0.686,5|34|35|36|52|57|58|62|69|77|78|80|91|94|97|99|100|111|148,0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.6881648302078247|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,18,v1,0.0,0.715,0.684,0.684,5|34|35|36|52|57|58|69|77|78|80|91|94|97|99|100|111|148,0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.1942676603794098|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,17,v1,0.0,0.708,0.677,0.677,5|34|35|36|52|57|58|77|78|80|91|94|97|99|100|111|148,0.5601198077201843|0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,16,v1,0.0,0.688,0.659,0.659,34|35|36|52|57|58|77|78|80|91|94|97|99|100|111|148,0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8145322203636169|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,15,v1,0.0,0.688,0.659,0.659,34|35|36|52|57|58|77|78|80|91|97|99|100|111|148,0.02592605911195278|0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,14,v1,0.0,0.676,0.646,0.646,35|36|52|57|58|77|78|80|91|97|99|100|111|148,0.804578959941864|0.6784762740135193|0.8261122703552246|0.014422782696783543|0.8706206679344177|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
indian_pines,13,v1,0.0,0.678,0.646,0.646,35|36|52|58|77|78|80|91|97|99|100|111|148,0.804578959941864|0.6784762740135193|0.8261122703552246|0.8706206679344177|0.7233986854553223|0.6860855221748352|0.8031744360923767|0.11615919321775436|0.8295900821685791|0.009495096281170845|0.08538040518760681|0.01952049508690834|0.6919066905975342
