dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,5,bsdr,1.3,0.702,0.621,0.621,33|66|99|132|165,0.0|0.0|0.0|0.0|0.0
indian_pines,6,bsdr,0.001,0.666,0.575,0.575,28|57|85|113|141|170,0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,7,bsdr,0.0,0.699,0.661,0.661,25|50|74|99|124|149|173,0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,8,bsdr,0.0,0.699,0.636,0.636,22|44|66|88|110|132|154|176,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,9,bsdr,0.0,0.725,0.624,0.624,20|40|60|79|99|119|139|158|178,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,10,bsdr,0.0,0.691,0.608,0.608,18|36|54|72|90|108|126|144|162|180,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,11,bsdr,0.0,0.74,0.668,0.668,17|33|50|66|83|99|116|132|149|165|182,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,12,bsdr,0.0,0.711,0.647,0.647,15|31|46|61|76|91|107|122|137|152|168|183,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,13,bsdr,0.0,0.729,0.667,0.667,14|28|43|57|71|85|99|113|127|141|156|170|184,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,14,bsdr,0.0,0.703,0.603,0.603,13|27|40|53|66|79|93|106|119|132|145|158|172|185,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,15,bsdr,0.0,0.73,0.666,0.666,13|25|37|50|62|74|87|99|111|124|136|149|161|173|186,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,16,bsdr,0.0,0.723,0.623,0.623,12|23|35|47|58|70|82|93|105|117|128|140|151|163|175|186,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,17,bsdr,0.0,0.718,0.652,0.652,11|22|33|44|55|66|77|88|99|110|121|132|143|154|165|176|187,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,18,bsdr,0.0,0.691,0.619,0.619,11|21|31|42|52|63|73|83|94|104|115|125|136|146|156|167|177|188,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,19,bsdr,0.001,0.731,0.633,0.633,10|20|30|40|50|60|69|79|89|99|109|119|129|139|149|158|168|178|188,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,20,bsdr,0.0,0.716,0.638,0.638,10|19|28|38|47|57|66|76|85|94|104|113|123|132|141|151|160|170|179|189,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,21,bsdr,0.0,0.733,0.672,0.672,9|18|27|36|45|54|63|72|81|90|99|108|117|126|135|144|153|162|171|180|189,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,22,bsdr,0.0,0.721,0.647,0.647,9|17|26|35|43|52|60|69|78|86|95|103|112|121|129|138|146|155|164|172|181|189,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,23,bsdr,0.0,0.747,0.669,0.669,8|17|25|33|41|50|58|66|74|83|91|99|107|116|124|132|140|149|157|165|173|182|190,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,24,bsdr,0.001,0.701,0.602,0.602,8|16|24|32|40|48|56|63|71|79|87|95|103|111|119|127|135|143|151|158|166|174|182|190,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,25,bsdr,0.0,0.729,0.635,0.635,8|15|23|31|38|46|53|61|69|76|84|91|99|107|114|122|130|137|145|152|160|168|175|183|190,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,26,bsdr,0.001,0.742,0.663,0.663,8|15|22|30|37|44|51|59|66|73|81|88|95|103|110|117|125|132|139|147|154|161|169|176|183|191,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,27,bsdr,0.001,0.734,0.646,0.646,7|14|21|28|36|43|50|57|64|71|78|85|92|99|106|113|120|127|134|141|149|156|163|170|177|184|191,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,28,bsdr,0.0,0.71,0.608,0.608,7|14|21|27|34|41|48|55|62|68|75|82|89|96|103|109|116|123|130|137|143|150|157|164|171|178|184|191,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,29,bsdr,0.0,0.733,0.643,0.643,7|13|20|27|33|40|46|53|60|66|73|79|86|93|99|106|112|119|125|132|139|145|152|158|165|172|178|185|191,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,30,bsdr,0.001,0.739,0.643,0.643,7|13|19|26|32|38|45|51|58|64|70|77|83|90|96|102|109|115|121|128|134|141|147|153|160|166|172|179|185|192,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
