dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,20,bsdr,8.93,0.723,0.627,0.627,10|20|28|37|48|58|65|76|85|94|104|115|127|128|141|150|161|169|179|188,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,19,bsdr,9.008,0.751,0.682,0.682,10|19|30|41|50|59|70|79|89|99|108|124|128|137|148|160|168|178|188,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,18,bsdr,9.12,0.716,0.64,0.64,10|21|32|41|52|63|73|84|94|104|117|127|132|148|155|166|178|187,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,17,bsdr,7.681,0.712,0.648,0.648,12|23|34|43|55|67|77|89|99|111|124|132|143|153|163|176|187,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,16,bsdr,6.279,0.719,0.615,0.615,12|24|35|48|58|70|81|93|105|116|127|140|151|163|175|187,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,15,bsdr,5.994,0.738,0.692,0.692,13|25|37|51|62|74|87|99|111|126|137|149|161|173|184,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,14,bsdr,5.968,0.695,0.618,0.618,14|27|41|53|68|80|94|106|124|133|145|159|171|184,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,13,bsdr,6.046,0.727,0.651,0.651,15|27|42|57|71|85|99|114|127|141|155|170|183,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,12,bsdr,5.981,0.724,0.656,0.656,16|30|48|61|77|92|108|124|136|153|167|182,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,11,bsdr,6.042,0.725,0.647,0.647,16|33|52|66|83|100|120|128|148|163|181,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,10,bsdr,6.025,0.712,0.616,0.616,19|36|52|72|89|108|127|144|162|180,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,9,bsdr,6.017,0.719,0.644,0.644,19|41|59|80|100|120|139|158|178,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,8,bsdr,5.872,0.706,0.625,0.625,23|44|66|88|110|128|154|177,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,7,bsdr,6.0,0.711,0.645,0.645,26|50|75|100|127|149|174,0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,6,bsdr,5.934,0.643,0.583,0.583,28|58|86|113|142|169,0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,5,bsdr,6.123,0.693,0.585,0.585,34|65|100|131|164,0.0|0.0|0.0|0.0|0.0
