dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,30,v0_weight,0.71,0.64,0.67,0
indian_pines,30,v0_weight,0.71,0.64,0.67,1
indian_pines,30,v0_weight,0.71,0.64,0.67,2
indian_pines,30,v0_weight,0.71,0.64,0.67,3
indian_pines,30,v0_weight,0.71,0.64,0.67,4
indian_pines,30,v0_weight,0.71,0.64,0.67,5
indian_pines,30,v0_weight,0.71,0.64,0.67,6
indian_pines,30,v0_weight,0.71,0.64,0.67,7
indian_pines,30,v0_weight,0.71,0.64,0.67,8
indian_pines,30,v0_weight,0.71,0.64,0.67,9
indian_pines,30,v0_weight,0.71,0.64,0.67,10
indian_pines,30,v0_weight,0.71,0.64,0.67,11
indian_pines,30,v0_weight,0.71,0.64,0.67,12
indian_pines,30,v0_weight,0.71,0.64,0.67,13
indian_pines,30,v0_weight,0.71,0.64,0.67,14
indian_pines,30,v0_weight,0.71,0.64,0.67,15
indian_pines,30,v0_weight,0.71,0.64,0.67,16
indian_pines,30,v0_weight,0.71,0.64,0.67,17
indian_pines,30,v0_weight,0.71,0.64,0.67,18
indian_pines,30,v0_weight,0.71,0.64,0.67,19
