dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,15,bsdr,6.731,0.728,0.655,0.655,10|27|40|41|63|78|79|100|125|126|127|149|160|172|181,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
indian_pines,20,bsdr,6.988,0.743,0.667,0.667,10|24|28|36|47|58|59|80|85|93|115|124|126|128|137|149|160|166|178|184,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
