dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
salinas,30,v9,1135.721,0.932,0.965,0.965,4|10|14|16|17|29|31|37|38|40|45|56|61|63|69|80|95|97|106|107|108|110|111|113|133|151|152|157|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.08842329680919647|0.7857720255851746|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.009757951833307743|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.054069362580776215|0.006218189373612404|0.655241072177887|0.024331871420145035|0.02601204253733158|0.012399961240589619|0.016254814341664314
salinas,29,v9,0.002,0.931,0.965,0.965,4|10|14|16|17|29|31|37|38|40|45|56|63|69|80|95|97|106|107|108|110|111|113|133|151|152|157|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.08842329680919647|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.009757951833307743|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.054069362580776215|0.006218189373612404|0.655241072177887|0.024331871420145035|0.02601204253733158|0.012399961240589619|0.016254814341664314
salinas,28,v9,0.0,0.93,0.965,0.965,4|10|14|16|17|29|31|37|38|40|45|63|69|80|95|97|106|107|108|110|111|113|133|151|152|157|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.009757951833307743|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.054069362580776215|0.006218189373612404|0.655241072177887|0.024331871420145035|0.02601204253733158|0.012399961240589619|0.016254814341664314
salinas,27,v9,0.0,0.93,0.965,0.965,4|10|14|16|17|29|31|37|38|40|45|63|69|80|95|97|106|107|108|110|111|113|133|151|157|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.009757951833307743|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.054069362580776215|0.006218189373612404|0.655241072177887|0.02601204253733158|0.012399961240589619|0.016254814341664314
salinas,26,v9,0.0,0.929,0.964,0.964,4|10|14|16|17|29|31|37|38|40|45|63|69|80|95|106|107|108|110|111|113|133|151|157|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.054069362580776215|0.006218189373612404|0.655241072177887|0.02601204253733158|0.012399961240589619|0.016254814341664314
salinas,25,v9,0.0,0.929,0.964,0.964,4|10|14|16|17|29|31|37|38|40|45|63|69|80|95|106|107|108|110|111|113|133|151|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.054069362580776215|0.006218189373612404|0.655241072177887|0.012399961240589619|0.016254814341664314
salinas,24,v9,0.0,0.929,0.964,0.964,4|10|14|16|17|29|31|37|38|40|45|63|69|80|95|106|107|108|110|111|133|151|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.01492331363260746|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.006218189373612404|0.655241072177887|0.012399961240589619|0.016254814341664314
salinas,23,v9,0.0,0.926,0.963,0.963,4|10|14|16|17|29|31|37|38|40|63|69|80|95|106|107|108|110|111|133|151|168|184,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.006218189373612404|0.655241072177887|0.012399961240589619|0.016254814341664314
salinas,22,v9,0.0,0.925,0.962,0.962,4|10|14|16|17|29|31|37|38|40|63|69|80|95|106|107|108|110|111|133|151|168,0.2557755410671234|0.030893586575984955|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.006218189373612404|0.655241072177887|0.012399961240589619
salinas,21,v9,0.0,0.925,0.961,0.961,4|14|16|17|29|31|37|38|40|63|69|80|95|106|107|108|110|111|133|151|168,0.2557755410671234|0.052936069667339325|0.03785575553774834|0.23759636282920837|0.13348525762557983|0.011817725375294685|0.06352818012237549|0.5514443516731262|0.04065853729844093|0.11363674700260162|0.9721487760543823|0.7278860807418823|0.046870678663253784|0.020097773522138596|0.048095833510160446|0.5345661640167236|0.41946151852607727|0.026353584602475166|0.006218189373612404|0.655241072177887|0.012399961240589619
