dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,30,v0,102.864,0.778,0.669,0.669,2|3|6|9|11|13|17|20|23|29|34|42|45|59|61|65|74|77|81|85|87|93|97|98|104|105|107|108|109|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5567312836647034|0.5880772471427917|0.5723087191581726|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.5475172996520996|0.4854300320148468|0.5131778120994568|0.520984411239624|0.39084354043006897|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.4693780541419983|0.556445837020874|0.5672222971916199|0.5080612897872925
ghisaconus,29,v0,0.0,0.769,0.654,0.654,2|3|6|9|11|13|17|20|23|34|42|45|59|61|65|74|77|81|85|87|93|97|98|104|105|107|108|109|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5567312836647034|0.5880772471427917|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.5475172996520996|0.4854300320148468|0.5131778120994568|0.520984411239624|0.39084354043006897|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.4693780541419983|0.556445837020874|0.5672222971916199|0.5080612897872925
ghisaconus,28,v0,0.0,0.77,0.653,0.653,2|3|6|9|11|13|17|20|23|34|42|45|59|61|65|74|77|81|85|87|93|97|98|104|105|107|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5567312836647034|0.5880772471427917|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.5475172996520996|0.4854300320148468|0.5131778120994568|0.520984411239624|0.39084354043006897|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.4693780541419983|0.556445837020874|0.5080612897872925
ghisaconus,27,v0,0.0,0.772,0.66,0.66,2|3|6|9|11|13|17|20|23|34|42|45|59|61|65|74|77|81|87|93|97|98|104|105|107|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5567312836647034|0.5880772471427917|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.5475172996520996|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.4693780541419983|0.556445837020874|0.5080612897872925
ghisaconus,26,v0,0.0,0.772,0.654,0.654,2|3|6|9|11|13|17|23|34|42|45|59|61|65|74|77|81|87|93|97|98|104|105|107|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.5475172996520996|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.4693780541419983|0.556445837020874|0.5080612897872925
ghisaconus,25,v0,0.0,0.771,0.651,0.651,2|3|6|9|11|13|17|23|34|42|45|59|61|74|77|81|87|93|97|98|104|105|107|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.4693780541419983|0.556445837020874|0.5080612897872925
ghisaconus,24,v0,0.0,0.771,0.653,0.653,2|3|6|9|11|13|17|23|34|42|45|59|61|74|77|81|87|93|97|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.616258978843689|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,23,v0,0.0,0.763,0.65,0.65,2|3|6|9|11|13|17|23|42|45|59|61|74|77|81|87|93|97|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4776396155357361|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,22,v0,0.0,0.764,0.655,0.655,2|3|6|9|11|13|17|23|42|45|59|61|74|77|81|87|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5649540424346924|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,21,v0,0.0,0.764,0.655,0.655,2|3|6|11|13|17|23|42|45|59|61|74|77|81|87|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.5732625126838684|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,20,v0,0.0,0.76,0.65,0.65,2|3|6|11|13|17|23|42|45|61|74|77|81|87|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.520984411239624|0.4623366892337799|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,19,v0,0.0,0.761,0.65,0.65,2|3|6|11|13|17|23|42|45|61|74|77|87|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.4553779661655426|0.4854300320148468|0.5131778120994568|0.4623366892337799|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,18,v0,0.0,0.761,0.651,0.651,2|3|6|11|13|17|23|42|45|61|77|87|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6098465919494629|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.4553779661655426|0.5131778120994568|0.4623366892337799|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,17,v0,0.0,0.755,0.64,0.64,2|3|6|11|17|23|42|45|61|77|87|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.4553779661655426|0.5131778120994568|0.4623366892337799|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,16,v0,0.0,0.763,0.653,0.653,2|3|6|11|17|23|42|45|61|77|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4268878102302551|0.4553779661655426|0.5131778120994568|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,15,v0,0.0,0.76,0.646,0.646,2|3|6|11|17|23|42|61|77|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4553779661655426|0.5131778120994568|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,14,v0,0.0,0.761,0.639,0.639,2|3|6|11|17|23|42|61|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5942496657371521|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4553779661655426|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,13,v0,0.0,0.749,0.635,0.635,2|3|6|17|23|42|61|93|98|104|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4553779661655426|0.6442933082580566|0.4682099521160126|0.4840565323829651|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,12,v0,0.0,0.742,0.641,0.641,2|3|6|17|23|42|61|93|98|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.6056355834007263|0.5880772471427917|0.6967554092407227|0.4553779661655426|0.6442933082580566|0.4682099521160126|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,11,v0,0.0,0.729,0.62,0.62,2|3|6|23|42|61|93|98|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5880772471427917|0.6967554092407227|0.4553779661655426|0.6442933082580566|0.4682099521160126|0.4705452620983124|0.556445837020874|0.5080612897872925
ghisaconus,10,v0,0.0,0.724,0.62,0.62,2|3|6|23|42|61|93|105|108|127,0.6370661854743958|0.5061836242675781|0.3346327245235443|0.5880772471427917|0.6967554092407227|0.4553779661655426|0.6442933082580566|0.4705452620983124|0.556445837020874|0.5080612897872925
