dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,20,v2,0.0,0.793,0.682,0.682,4|6|10|12|15|23|27|29|30|31|33|38|39|41|45|61|62|66|88|101,0.016697131097316742|0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9321812987327576|0.9513417482376099|0.8949806094169617|0.9505128860473633|0.9795090556144714|0.011375567875802517|0.9929797053337097|0.9227251410484314|0.978279709815979|0.9883526563644409|0.9875936508178711|0.0063572539947927
ghisaconus,19,v2,0.0,0.792,0.684,0.684,4|6|10|12|15|23|27|29|30|31|33|38|41|45|61|62|66|88|101,0.016697131097316742|0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9321812987327576|0.9513417482376099|0.8949806094169617|0.9505128860473633|0.011375567875802517|0.9929797053337097|0.9227251410484314|0.978279709815979|0.9883526563644409|0.9875936508178711|0.0063572539947927
ghisaconus,18,v2,0.0,0.794,0.687,0.687,4|6|10|12|15|23|27|29|30|31|33|41|45|61|62|66|88|101,0.016697131097316742|0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9321812987327576|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.9227251410484314|0.978279709815979|0.9883526563644409|0.9875936508178711|0.0063572539947927
ghisaconus,17,v2,0.0,0.789,0.683,0.683,4|6|10|12|15|23|27|29|30|31|33|41|45|62|66|88|101,0.016697131097316742|0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9321812987327576|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.978279709815979|0.9883526563644409|0.9875936508178711|0.0063572539947927
ghisaconus,16,v2,0.0,0.782,0.676,0.676,6|10|12|15|23|27|29|30|31|33|41|45|62|66|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9321812987327576|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.978279709815979|0.9883526563644409|0.9875936508178711|0.0063572539947927
ghisaconus,15,v2,0.0,0.779,0.663,0.663,6|10|12|15|23|27|29|30|31|33|41|45|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9321812987327576|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,14,v2,0.0,0.776,0.666,0.666,6|10|12|15|23|27|29|31|33|41|45|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9804615378379822|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,13,v2,0.0,0.769,0.652,0.652,6|10|12|23|27|29|31|33|41|45|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9584712982177734|0.9924078583717346|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,12,v2,0.0,0.775,0.652,0.652,6|10|12|23|29|31|33|41|45|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9584712982177734|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.011375567875802517|0.9929797053337097|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,11,v2,0.0,0.78,0.663,0.663,6|10|12|23|29|31|33|45|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9584712982177734|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.9929797053337097|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,10,v2,0.0,0.778,0.677,0.677,6|10|12|23|29|31|33|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.9584712982177734|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,9,v2,0.0,0.764,0.652,0.652,6|10|12|29|31|33|62|88|101,0.0096006840467453|0.9950816631317139|0.9499476552009583|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,8,v2,0.0,0.749,0.662,0.662,6|10|29|31|33|62|88|101,0.0096006840467453|0.9950816631317139|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.978279709815979|0.9875936508178711|0.0063572539947927
ghisaconus,7,v2,0.0,0.74,0.656,0.656,6|10|29|31|33|62|88,0.0096006840467453|0.9950816631317139|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.978279709815979|0.9875936508178711
ghisaconus,6,v2,0.0,0.669,0.593,0.593,6|29|31|33|62|88,0.0096006840467453|0.20977559685707092|0.9513417482376099|0.8949806094169617|0.978279709815979|0.9875936508178711
ghisaconus,5,v2,0.0,0.673,0.583,0.583,29|31|33|62|88,0.20977559685707092|0.9513417482376099|0.8949806094169617|0.978279709815979|0.9875936508178711
