dataset,target_size,algorithm,oa,aa,k,fold
ghisaconus,30,v0,0.78,0.67,0.66,0
ghisaconus,30,v0,0.78,0.67,0.66,1
ghisaconus,30,v0,0.78,0.67,0.66,2
ghisaconus,30,v0,0.78,0.67,0.66,3
ghisaconus,30,v0,0.78,0.67,0.66,4
ghisaconus,30,v0,0.78,0.67,0.66,5
ghisaconus,30,v0,0.78,0.67,0.66,6
ghisaconus,30,v0,0.78,0.67,0.66,7
ghisaconus,30,v0,0.78,0.67,0.66,8
ghisaconus,30,v0,0.78,0.67,0.66,9
ghisaconus,30,v0,0.78,0.67,0.66,10
ghisaconus,30,v0,0.78,0.67,0.66,11
ghisaconus,30,v0,0.78,0.67,0.66,12
ghisaconus,30,v0,0.78,0.67,0.66,13
ghisaconus,30,v0,0.78,0.67,0.66,14
ghisaconus,30,v0,0.78,0.67,0.66,15
ghisaconus,30,v0,0.78,0.67,0.66,16
ghisaconus,30,v0,0.78,0.67,0.66,17
ghisaconus,30,v0,0.78,0.67,0.66,18
ghisaconus,30,v0,0.78,0.67,0.66,19
ghisaconus,29,v0,0.77,0.65,0.64,0
ghisaconus,29,v0,0.77,0.65,0.64,1
ghisaconus,29,v0,0.77,0.65,0.64,2
ghisaconus,29,v0,0.77,0.65,0.64,3
ghisaconus,29,v0,0.77,0.65,0.64,4
ghisaconus,29,v0,0.77,0.65,0.64,5
ghisaconus,29,v0,0.77,0.65,0.64,6
ghisaconus,29,v0,0.77,0.65,0.64,7
ghisaconus,29,v0,0.77,0.65,0.64,8
ghisaconus,29,v0,0.77,0.65,0.64,9
ghisaconus,29,v0,0.77,0.65,0.64,10
ghisaconus,29,v0,0.77,0.65,0.64,11
ghisaconus,29,v0,0.77,0.65,0.64,12
ghisaconus,29,v0,0.77,0.65,0.64,13
ghisaconus,29,v0,0.77,0.65,0.64,14
ghisaconus,29,v0,0.77,0.65,0.64,15
ghisaconus,29,v0,0.77,0.65,0.64,16
ghisaconus,29,v0,0.77,0.65,0.64,17
ghisaconus,29,v0,0.77,0.65,0.64,18
ghisaconus,29,v0,0.77,0.65,0.64,19
ghisaconus,28,v0,0.77,0.65,0.64,0
ghisaconus,28,v0,0.77,0.65,0.64,1
ghisaconus,28,v0,0.77,0.65,0.64,2
ghisaconus,28,v0,0.77,0.65,0.64,3
ghisaconus,28,v0,0.77,0.65,0.64,4
ghisaconus,28,v0,0.77,0.65,0.64,5
ghisaconus,28,v0,0.77,0.65,0.64,6
ghisaconus,28,v0,0.77,0.65,0.64,7
ghisaconus,28,v0,0.77,0.65,0.64,8
ghisaconus,28,v0,0.77,0.65,0.64,9
ghisaconus,28,v0,0.77,0.65,0.64,10
ghisaconus,28,v0,0.77,0.65,0.64,11
ghisaconus,28,v0,0.77,0.65,0.64,12
ghisaconus,28,v0,0.77,0.65,0.64,13
ghisaconus,28,v0,0.77,0.65,0.64,14
ghisaconus,28,v0,0.77,0.65,0.64,15
ghisaconus,28,v0,0.77,0.65,0.64,16
ghisaconus,28,v0,0.77,0.65,0.64,17
ghisaconus,28,v0,0.77,0.65,0.64,18
ghisaconus,28,v0,0.77,0.65,0.64,19
ghisaconus,27,v0,0.77,0.66,0.65,0
ghisaconus,27,v0,0.77,0.66,0.65,1
ghisaconus,27,v0,0.77,0.66,0.65,2
ghisaconus,27,v0,0.77,0.66,0.65,3
ghisaconus,27,v0,0.77,0.66,0.65,4
ghisaconus,27,v0,0.77,0.66,0.65,5
ghisaconus,27,v0,0.77,0.66,0.65,6
ghisaconus,27,v0,0.77,0.66,0.65,7
ghisaconus,27,v0,0.77,0.66,0.65,8
ghisaconus,27,v0,0.77,0.66,0.65,9
ghisaconus,27,v0,0.77,0.66,0.65,10
ghisaconus,27,v0,0.77,0.66,0.65,11
ghisaconus,27,v0,0.77,0.66,0.65,12
ghisaconus,27,v0,0.77,0.66,0.65,13
ghisaconus,27,v0,0.77,0.66,0.65,14
ghisaconus,27,v0,0.77,0.66,0.65,15
ghisaconus,27,v0,0.77,0.66,0.65,16
ghisaconus,27,v0,0.77,0.66,0.65,17
ghisaconus,27,v0,0.77,0.66,0.65,18
ghisaconus,27,v0,0.77,0.66,0.65,19
ghisaconus,26,v0,0.77,0.65,0.65,0
ghisaconus,26,v0,0.77,0.65,0.65,1
ghisaconus,26,v0,0.77,0.65,0.65,2
ghisaconus,26,v0,0.77,0.65,0.65,3
ghisaconus,26,v0,0.77,0.65,0.65,4
ghisaconus,26,v0,0.77,0.65,0.65,5
ghisaconus,26,v0,0.77,0.65,0.65,6
ghisaconus,26,v0,0.77,0.65,0.65,7
ghisaconus,26,v0,0.77,0.65,0.65,8
ghisaconus,26,v0,0.77,0.65,0.65,9
ghisaconus,26,v0,0.77,0.65,0.65,10
ghisaconus,26,v0,0.77,0.65,0.65,11
ghisaconus,26,v0,0.77,0.65,0.65,12
ghisaconus,26,v0,0.77,0.65,0.65,13
ghisaconus,26,v0,0.77,0.65,0.65,14
ghisaconus,26,v0,0.77,0.65,0.65,15
ghisaconus,26,v0,0.77,0.65,0.65,16
ghisaconus,26,v0,0.77,0.65,0.65,17
ghisaconus,26,v0,0.77,0.65,0.65,18
ghisaconus,26,v0,0.77,0.65,0.65,19
ghisaconus,25,v0,0.77,0.65,0.65,0
ghisaconus,25,v0,0.77,0.65,0.65,1
ghisaconus,25,v0,0.77,0.65,0.65,2
ghisaconus,25,v0,0.77,0.65,0.65,3
ghisaconus,25,v0,0.77,0.65,0.65,4
ghisaconus,25,v0,0.77,0.65,0.65,5
ghisaconus,25,v0,0.77,0.65,0.65,6
ghisaconus,25,v0,0.77,0.65,0.65,7
ghisaconus,25,v0,0.77,0.65,0.65,8
ghisaconus,25,v0,0.77,0.65,0.65,9
ghisaconus,25,v0,0.77,0.65,0.65,10
