dataset,target_size,algorithm,oa,aa,k,fold
ghisaconus,30,v9,0.79,0.67,0.67,0
ghisaconus,30,v9,0.79,0.67,0.67,1
ghisaconus,30,v9,0.79,0.67,0.67,2
ghisaconus,30,v9,0.79,0.67,0.67,3
ghisaconus,30,v9,0.79,0.67,0.67,4
ghisaconus,30,v9,0.79,0.67,0.67,5
ghisaconus,30,v9,0.79,0.67,0.67,6
ghisaconus,30,v9,0.79,0.67,0.67,7
ghisaconus,30,v9,0.79,0.67,0.67,8
ghisaconus,30,v9,0.79,0.67,0.67,9
ghisaconus,30,v9,0.79,0.67,0.67,10
ghisaconus,30,v9,0.79,0.67,0.67,11
ghisaconus,30,v9,0.79,0.67,0.67,12
ghisaconus,30,v9,0.79,0.67,0.67,13
ghisaconus,30,v9,0.79,0.67,0.67,14
ghisaconus,30,v9,0.79,0.67,0.67,15
ghisaconus,30,v9,0.79,0.67,0.67,16
ghisaconus,30,v9,0.79,0.67,0.67,17
ghisaconus,30,v9,0.79,0.67,0.67,18
ghisaconus,30,v9,0.79,0.67,0.67,19
ghisaconus,29,v9,0.79,0.67,0.67,0
ghisaconus,29,v9,0.79,0.67,0.67,1
ghisaconus,29,v9,0.79,0.67,0.67,2
ghisaconus,29,v9,0.79,0.67,0.67,3
ghisaconus,29,v9,0.79,0.67,0.67,4
ghisaconus,29,v9,0.79,0.67,0.67,5
ghisaconus,29,v9,0.79,0.67,0.67,6
ghisaconus,29,v9,0.79,0.67,0.67,7
ghisaconus,29,v9,0.79,0.67,0.67,8
ghisaconus,29,v9,0.79,0.67,0.67,9
ghisaconus,29,v9,0.79,0.67,0.67,10
ghisaconus,29,v9,0.79,0.67,0.67,11
ghisaconus,29,v9,0.79,0.67,0.67,12
ghisaconus,29,v9,0.79,0.67,0.67,13
ghisaconus,29,v9,0.79,0.67,0.67,14
ghisaconus,29,v9,0.79,0.67,0.67,15
ghisaconus,29,v9,0.79,0.67,0.67,16
ghisaconus,29,v9,0.79,0.67,0.67,17
ghisaconus,29,v9,0.79,0.67,0.67,18
ghisaconus,29,v9,0.79,0.67,0.67,19
ghisaconus,28,v9,0.79,0.67,0.67,0
ghisaconus,28,v9,0.79,0.67,0.67,1
ghisaconus,28,v9,0.79,0.67,0.67,2
