dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
ghisaconus,30,v0_grad,98.316,0.779,0.661,0.661,2|3|6|11|13|14|17|20|21|23|29|34|42|45|54|59|61|68|77|80|85|93|98|102|105|108|120|127|128|129,0.4747995436191559|0.49637240171432495|0.369661808013916|0.6180890798568726|0.5332518219947815|0.4547312557697296|0.5151656866073608|0.5640604496002197|0.5464045405387878|0.6475864052772522|0.6385663151741028|0.40922337770462036|0.5456019043922424|0.5795801877975464|0.5378726720809937|0.6329050064086914|0.5331675410270691|0.5824600458145142|0.497083842754364|0.6158634424209595|0.4738323390483856|0.48067548871040344|0.40719911456108093|0.6289834976196289|0.6460877656936646|0.46006596088409424|0.4789922535419464|0.6361677646636963|0.6378628611564636|0.5592159032821655
