dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
indian_pines,30,v4,176.3,0.785,0.751,0.751,3|4|5|6|7|8|11|24|28|34|35|36|38|40|52|53|63|97|112|126|127|131|133|148|158|160|161|174|181|190,0.45210787653923035|1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|1.0239800214767456|0.7573807239532471|0.8224472403526306|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.1223646029829979|0.493059366941452|0.5558251142501831|0.8067031502723694|1.2065318822860718|1.254075288772583|0.7146461606025696|0.88518887758255|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,29,v4,0.0,0.781,0.747,0.747,3|4|5|6|7|8|11|24|28|35|36|38|40|52|53|63|97|112|126|127|131|133|148|158|160|161|174|181|190,0.45210787653923035|1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|1.0239800214767456|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.1223646029829979|0.493059366941452|0.5558251142501831|0.8067031502723694|1.2065318822860718|1.254075288772583|0.7146461606025696|0.88518887758255|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,28,v4,0.0,0.777,0.748,0.748,3|4|5|6|7|8|11|28|35|36|38|40|52|53|63|97|112|126|127|131|133|148|158|160|161|174|181|190,0.45210787653923035|1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.1223646029829979|0.493059366941452|0.5558251142501831|0.8067031502723694|1.2065318822860718|1.254075288772583|0.7146461606025696|0.88518887758255|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,27,v4,0.0,0.775,0.747,0.747,3|4|5|6|7|8|11|28|35|36|38|40|52|53|63|97|112|126|127|133|148|158|160|161|174|181|190,0.45210787653923035|1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.1223646029829979|0.493059366941452|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.88518887758255|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,26,v4,0.0,0.779,0.752,0.752,4|5|6|7|8|11|28|35|36|38|40|52|53|63|97|112|126|127|133|148|158|160|161|174|181|190,1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.1223646029829979|0.493059366941452|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.88518887758255|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,25,v4,0.0,0.776,0.751,0.751,4|5|6|7|8|11|28|35|36|38|40|52|53|63|97|126|127|133|148|158|160|161|174|181|190,1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.493059366941452|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.88518887758255|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,24,v4,0.0,0.776,0.75,0.75,4|5|6|7|8|11|28|35|36|38|40|52|53|63|97|126|127|133|148|158|161|174|181|190,1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.48656198382377625|0.1365251988172531|0.31851819157600403|0.493059366941452|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,23,v4,0.0,0.776,0.749,0.749,4|5|6|7|8|11|28|35|36|38|40|52|63|97|126|127|133|148|158|161|174|181|190,1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.1365251988172531|0.31851819157600403|0.493059366941452|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,22,v4,0.0,0.771,0.746,0.746,4|5|6|7|8|11|28|35|36|38|40|52|63|97|127|133|148|158|161|174|181|190,1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.3701702058315277|0.1365251988172531|0.31851819157600403|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
indian_pines,21,v4,0.0,0.767,0.743,0.743,4|5|6|7|8|11|28|35|36|38|40|63|97|127|133|148|158|161|174|181|190,1.2176640033721924|1.140202283859253|1.1460380554199219|0.8969476222991943|0.2053721398115158|0.2942132353782654|0.7573807239532471|0.5969828367233276|0.6029168367385864|0.5955227017402649|0.9685991406440735|0.1365251988172531|0.31851819157600403|0.5558251142501831|1.2065318822860718|1.254075288772583|0.7146461606025696|0.8676850199699402|0.224586620926857|0.12198515236377716|0.7310469150543213
