dataset,target_size,algorithm,oa,aa,k,fold
indian_pines,25,v4,0.78,0.75,0.75,14
indian_pines,25,v4,0.8,0.78,0.77,15
indian_pines,25,v4,0.77,0.75,0.74,16
indian_pines,25,v4,0.78,0.72,0.75,17
indian_pines,25,v4,0.77,0.76,0.73,18
indian_pines,25,v4,0.79,0.75,0.76,19
indian_pines,24,v4,0.78,0.79,0.75,0
indian_pines,24,v4,0.77,0.76,0.74,1
indian_pines,24,v4,0.78,0.73,0.75,2
indian_pines,24,v4,0.77,0.77,0.74,3
indian_pines,24,v4,0.76,0.7,0.72,4
indian_pines,24,v4,0.78,0.74,0.75,5
indian_pines,24,v4,0.78,0.78,0.75,6
indian_pines,24,v4,0.79,0.77,0.76,7
indian_pines,24,v4,0.77,0.74,0.74,8
indian_pines,24,v4,0.76,0.73,0.72,9
indian_pines,24,v4,0.76,0.68,0.73,10
indian_pines,24,v4,0.78,0.77,0.75,11
indian_pines,24,v4,0.77,0.77,0.73,12
indian_pines,24,v4,0.79,0.76,0.75,13
indian_pines,24,v4,0.78,0.74,0.75,14
indian_pines,24,v4,0.8,0.77,0.77,15
indian_pines,24,v4,0.77,0.75,0.74,16
indian_pines,24,v4,0.79,0.73,0.76,17
indian_pines,24,v4,0.77,0.76,0.73,18
indian_pines,24,v4,0.79,0.75,0.76,19
indian_pines,23,v4,0.78,0.79,0.75,0
indian_pines,23,v4,0.78,0.76,0.74,1
indian_pines,23,v4,0.78,0.72,0.75,2
indian_pines,23,v4,0.77,0.77,0.74,3
indian_pines,23,v4,0.76,0.71,0.73,4
indian_pines,23,v4,0.78,0.74,0.76,5
indian_pines,23,v4,0.78,0.78,0.75,6
indian_pines,23,v4,0.8,0.77,0.77,7
indian_pines,23,v4,0.77,0.74,0.74,8
indian_pines,23,v4,0.75,0.72,0.72,9
indian_pines,23,v4,0.76,0.69,0.73,10
indian_pines,23,v4,0.78,0.78,0.75,11
indian_pines,23,v4,0.76,0.76,0.73,12
indian_pines,23,v4,0.79,0.75,0.76,13
indian_pines,23,v4,0.77,0.74,0.74,14
indian_pines,23,v4,0.79,0.76,0.76,15
indian_pines,23,v4,0.77,0.75,0.74,16
indian_pines,23,v4,0.79,0.73,0.76,17
indian_pines,23,v4,0.77,0.76,0.74,18
indian_pines,23,v4,0.78,0.75,0.76,19
indian_pines,22,v4,0.77,0.78,0.74,0
indian_pines,22,v4,0.77,0.76,0.74,1
indian_pines,22,v4,0.78,0.73,0.75,2
indian_pines,22,v4,0.76,0.77,0.73,3
indian_pines,22,v4,0.75,0.71,0.72,4
indian_pines,22,v4,0.78,0.74,0.75,5
indian_pines,22,v4,0.78,0.77,0.75,6
indian_pines,22,v4,0.79,0.77,0.76,7
indian_pines,22,v4,0.76,0.74,0.73,8
indian_pines,22,v4,0.75,0.72,0.72,9
indian_pines,22,v4,0.76,0.68,0.72,10
indian_pines,22,v4,0.78,0.77,0.75,11
indian_pines,22,v4,0.76,0.76,0.72,12
indian_pines,22,v4,0.78,0.75,0.75,13
indian_pines,22,v4,0.77,0.74,0.74,14
indian_pines,22,v4,0.79,0.76,0.76,15
indian_pines,22,v4,0.76,0.75,0.73,16
indian_pines,22,v4,0.78,0.72,0.75,17
indian_pines,22,v4,0.76,0.76,0.73,18
indian_pines,22,v4,0.78,0.75,0.75,19
indian_pines,21,v4,0.77,0.78,0.74,0
indian_pines,21,v4,0.77,0.75,0.73,1
indian_pines,21,v4,0.78,0.73,0.75,2
indian_pines,21,v4,0.76,0.75,0.72,3
indian_pines,21,v4,0.75,0.71,0.71,4
indian_pines,21,v4,0.78,0.74,0.75,5
indian_pines,21,v4,0.77,0.77,0.74,6
indian_pines,21,v4,0.79,0.77,0.76,7
indian_pines,21,v4,0.76,0.74,0.73,8
indian_pines,21,v4,0.75,0.72,0.71,9
indian_pines,21,v4,0.76,0.68,0.72,10
indian_pines,21,v4,0.78,0.78,0.74,11
indian_pines,21,v4,0.75,0.75,0.72,12
indian_pines,21,v4,0.77,0.75,0.74,13
indian_pines,21,v4,0.76,0.74,0.73,14
indian_pines,21,v4,0.78,0.75,0.75,15
indian_pines,21,v4,0.76,0.74,0.73,16
indian_pines,21,v4,0.78,0.72,0.75,17
indian_pines,21,v4,0.76,0.75,0.73,18
indian_pines,21,v4,0.77,0.75,0.74,19
indian_pines,20,v4,0.76,0.78,0.73,0
indian_pines,20,v4,0.77,0.75,0.73,1
indian_pines,20,v4,0.78,0.73,0.75,2
indian_pines,20,v4,0.75,0.76,0.72,3
indian_pines,20,v4,0.75,0.7,0.71,4
indian_pines,20,v4,0.77,0.74,0.74,5
indian_pines,20,v4,0.77,0.77,0.74,6
indian_pines,20,v4,0.79,0.77,0.76,7
indian_pines,20,v4,0.76,0.74,0.73,8
indian_pines,20,v4,0.75,0.72,0.72,9
indian_pines,20,v4,0.76,0.68,0.72,10
indian_pines,20,v4,0.77,0.77,0.74,11
indian_pines,20,v4,0.76,0.76,0.72,12
indian_pines,20,v4,0.77,0.74,0.74,13
indian_pines,20,v4,0.76,0.74,0.73,14
indian_pines,20,v4,0.79,0.76,0.76,15
indian_pines,20,v4,0.76,0.76,0.73,16
indian_pines,20,v4,0.77,0.71,0.74,17
indian_pines,20,v4,0.76,0.76,0.73,18
indian_pines,20,v4,0.77,0.74,0.74,19
indian_pines,19,v4,0.76,0.78,0.72,0
indian_pines,19,v4,0.76,0.74,0.73,1
indian_pines,19,v4,0.77,0.73,0.74,2
indian_pines,19,v4,0.74,0.75,0.71,3
indian_pines,19,v4,0.75,0.7,0.71,4
indian_pines,19,v4,0.77,0.73,0.74,5
indian_pines,19,v4,0.76,0.75,0.73,6
indian_pines,19,v4,0.78,0.76,0.75,7
indian_pines,19,v4,0.76,0.73,0.72,8
indian_pines,19,v4,0.73,0.7,0.7,9
indian_pines,19,v4,0.75,0.68,0.71,10
indian_pines,19,v4,0.77,0.75,0.73,11
indian_pines,19,v4,0.74,0.75,0.7,12
indian_pines,19,v4,0.76,0.74,0.73,13
indian_pines,19,v4,0.75,0.73,0.72,14
indian_pines,19,v4,0.78,0.75,0.75,15
indian_pines,19,v4,0.76,0.75,0.73,16
indian_pines,19,v4,0.77,0.71,0.74,17
indian_pines,19,v4,0.76,0.75,0.73,18
indian_pines,19,v4,0.76,0.73,0.72,19
indian_pines,18,v4,0.75,0.76,0.72,0
indian_pines,18,v4,0.75,0.74,0.72,1
indian_pines,18,v4,0.77,0.73,0.74,2
indian_pines,18,v4,0.74,0.75,0.7,3
indian_pines,18,v4,0.74,0.69,0.7,4
indian_pines,18,v4,0.75,0.71,0.72,5
indian_pines,18,v4,0.75,0.74,0.72,6
indian_pines,18,v4,0.76,0.74,0.73,7
indian_pines,18,v4,0.74,0.71,0.71,8
indian_pines,18,v4,0.73,0.7,0.7,9
indian_pines,18,v4,0.74,0.68,0.7,10
indian_pines,18,v4,0.76,0.75,0.72,11
indian_pines,18,v4,0.74,0.74,0.7,12
indian_pines,18,v4,0.75,0.74,0.71,13
indian_pines,18,v4,0.76,0.72,0.72,14
indian_pines,18,v4,0.77,0.74,0.74,15
indian_pines,18,v4,0.75,0.74,0.72,16
indian_pines,18,v4,0.76,0.7,0.72,17
indian_pines,18,v4,0.75,0.75,0.72,18
indian_pines,18,v4,0.75,0.72,0.72,19
indian_pines,17,v4,0.76,0.76,0.72,0
indian_pines,17,v4,0.76,0.73,0.72,1
indian_pines,17,v4,0.77,0.73,0.74,2
indian_pines,17,v4,0.73,0.74,0.69,3
indian_pines,17,v4,0.75,0.69,0.72,4
indian_pines,17,v4,0.76,0.72,0.73,5
indian_pines,17,v4,0.75,0.75,0.72,6
indian_pines,17,v4,0.76,0.76,0.73,7
indian_pines,17,v4,0.75,0.71,0.71,8
indian_pines,17,v4,0.73,0.7,0.69,9
indian_pines,17,v4,0.74,0.68,0.71,10
indian_pines,17,v4,0.76,0.75,0.73,11
indian_pines,17,v4,0.74,0.76,0.71,12
indian_pines,17,v4,0.74,0.73,0.71,13
indian_pines,17,v4,0.76,0.72,0.73,14
indian_pines,17,v4,0.77,0.76,0.74,15
indian_pines,17,v4,0.76,0.76,0.72,16
indian_pines,17,v4,0.75,0.7,0.72,17
indian_pines,17,v4,0.75,0.75,0.72,18
indian_pines,17,v4,0.75,0.72,0.72,19
indian_pines,16,v4,0.76,0.76,0.73,0
indian_pines,16,v4,0.76,0.73,0.72,1
indian_pines,16,v4,0.78,0.73,0.75,2
indian_pines,16,v4,0.74,0.75,0.7,3
indian_pines,16,v4,0.75,0.69,0.72,4
indian_pines,16,v4,0.76,0.71,0.73,5
indian_pines,16,v4,0.76,0.76,0.72,6
indian_pines,16,v4,0.75,0.75,0.72,7
indian_pines,16,v4,0.76,0.73,0.72,8
indian_pines,16,v4,0.73,0.7,0.69,9
indian_pines,16,v4,0.74,0.67,0.71,10
indian_pines,16,v4,0.77,0.75,0.73,11
indian_pines,16,v4,0.75,0.76,0.71,12
indian_pines,16,v4,0.75,0.73,0.71,13
indian_pines,16,v4,0.76,0.73,0.73,14
indian_pines,16,v4,0.78,0.77,0.75,15
indian_pines,16,v4,0.75,0.76,0.72,16
indian_pines,16,v4,0.75,0.7,0.72,17
indian_pines,16,v4,0.75,0.74,0.71,18
indian_pines,16,v4,0.75,0.71,0.71,19
indian_pines,15,v4,0.76,0.76,0.73,0
indian_pines,15,v4,0.76,0.73,0.72,1
indian_pines,15,v4,0.77,0.72,0.73,2
indian_pines,15,v4,0.72,0.74,0.69,3
indian_pines,15,v4,0.74,0.68,0.7,4
indian_pines,15,v4,0.75,0.71,0.72,5
indian_pines,15,v4,0.75,0.75,0.72,6
indian_pines,15,v4,0.75,0.75,0.72,7
indian_pines,15,v4,0.75,0.71,0.72,8
indian_pines,15,v4,0.72,0.7,0.68,9
indian_pines,15,v4,0.74,0.67,0.7,10
indian_pines,15,v4,0.76,0.75,0.72,11
indian_pines,15,v4,0.74,0.74,0.7,12
indian_pines,15,v4,0.75,0.72,0.71,13
indian_pines,15,v4,0.75,0.72,0.72,14
indian_pines,15,v4,0.78,0.76,0.75,15
indian_pines,15,v4,0.75,0.74,0.71,16
indian_pines,15,v4,0.74,0.69,0.71,17
indian_pines,15,v4,0.74,0.74,0.71,18
indian_pines,15,v4,0.75,0.71,0.71,19
indian_pines,14,v4,0.75,0.75,0.72,0
indian_pines,14,v4,0.75,0.73,0.72,1
indian_pines,14,v4,0.76,0.71,0.73,2
indian_pines,14,v4,0.72,0.74,0.68,3
indian_pines,14,v4,0.74,0.68,0.7,4
indian_pines,14,v4,0.75,0.71,0.72,5
indian_pines,14,v4,0.74,0.75,0.71,6
indian_pines,14,v4,0.75,0.75,0.72,7
indian_pines,14,v4,0.75,0.71,0.71,8
indian_pines,14,v4,0.72,0.69,0.68,9
indian_pines,14,v4,0.73,0.66,0.69,10
indian_pines,14,v4,0.75,0.75,0.71,11
indian_pines,14,v4,0.74,0.74,0.7,12
indian_pines,14,v4,0.75,0.72,0.71,13
indian_pines,14,v4,0.75,0.71,0.71,14
indian_pines,14,v4,0.77,0.75,0.74,15
indian_pines,14,v4,0.75,0.75,0.71,16
indian_pines,14,v4,0.75,0.69,0.71,17
indian_pines,14,v4,0.74,0.74,0.7,18
indian_pines,14,v4,0.76,0.71,0.72,19
indian_pines,13,v4,0.72,0.71,0.69,0
indian_pines,13,v4,0.73,0.7,0.69,1
indian_pines,13,v4,0.74,0.69,0.71,2
indian_pines,13,v4,0.71,0.73,0.67,3
indian_pines,13,v4,0.72,0.65,0.67,4
indian_pines,13,v4,0.71,0.68,0.67,5
indian_pines,13,v4,0.73,0.75,0.69,6
indian_pines,13,v4,0.73,0.73,0.7,7
indian_pines,13,v4,0.73,0.7,0.69,8
indian_pines,13,v4,0.71,0.68,0.67,9
indian_pines,13,v4,0.72,0.65,0.68,10
indian_pines,13,v4,0.73,0.74,0.7,11
indian_pines,13,v4,0.71,0.7,0.67,12
indian_pines,13,v4,0.73,0.71,0.69,13
indian_pines,13,v4,0.73,0.71,0.69,14
indian_pines,13,v4,0.74,0.72,0.7,15
indian_pines,13,v4,0.73,0.72,0.69,16
indian_pines,13,v4,0.74,0.69,0.7,17
indian_pines,13,v4,0.71,0.71,0.67,18
indian_pines,13,v4,0.73,0.68,0.69,19
indian_pines,12,v4,0.69,0.68,0.65,0
indian_pines,12,v4,0.7,0.67,0.65,1
indian_pines,12,v4,0.71,0.66,0.67,2
indian_pines,12,v4,0.68,0.69,0.63,3
indian_pines,12,v4,0.69,0.63,0.64,4
indian_pines,12,v4,0.68,0.65,0.64,5
indian_pines,12,v4,0.7,0.72,0.66,6
indian_pines,12,v4,0.72,0.71,0.68,7
indian_pines,12,v4,0.72,0.68,0.67,8
indian_pines,12,v4,0.68,0.64,0.64,9
indian_pines,12,v4,0.7,0.63,0.66,10
indian_pines,12,v4,0.72,0.7,0.67,11
indian_pines,12,v4,0.68,0.67,0.64,12
indian_pines,12,v4,0.7,0.68,0.66,13
indian_pines,12,v4,0.71,0.69,0.67,14
indian_pines,12,v4,0.72,0.71,0.68,15
indian_pines,12,v4,0.7,0.68,0.66,16
indian_pines,12,v4,0.7,0.65,0.66,17
indian_pines,12,v4,0.71,0.69,0.67,18
indian_pines,12,v4,0.72,0.66,0.68,19
indian_pines,11,v4,0.69,0.68,0.65,0
indian_pines,11,v4,0.7,0.67,0.66,1
indian_pines,11,v4,0.72,0.66,0.68,2
indian_pines,11,v4,0.68,0.69,0.64,3
indian_pines,11,v4,0.69,0.64,0.65,4
indian_pines,11,v4,0.69,0.64,0.64,5
indian_pines,11,v4,0.7,0.71,0.66,6
indian_pines,11,v4,0.72,0.71,0.68,7
indian_pines,11,v4,0.72,0.67,0.67,8
indian_pines,11,v4,0.69,0.64,0.64,9
indian_pines,11,v4,0.7,0.63,0.66,10
indian_pines,11,v4,0.71,0.69,0.67,11
indian_pines,11,v4,0.69,0.66,0.65,12
indian_pines,11,v4,0.7,0.67,0.66,13
indian_pines,11,v4,0.71,0.7,0.67,14
indian_pines,11,v4,0.72,0.7,0.68,15
indian_pines,11,v4,0.7,0.67,0.66,16
indian_pines,11,v4,0.7,0.65,0.66,17
indian_pines,11,v4,0.7,0.68,0.66,18
indian_pines,11,v4,0.72,0.66,0.68,19
indian_pines,10,v4,0.68,0.66,0.63,0
indian_pines,10,v4,0.7,0.66,0.65,1
indian_pines,10,v4,0.71,0.64,0.67,2
indian_pines,10,v4,0.69,0.68,0.64,3
indian_pines,10,v4,0.69,0.64,0.65,4
indian_pines,10,v4,0.69,0.64,0.64,5
indian_pines,10,v4,0.71,0.71,0.67,6
indian_pines,10,v4,0.71,0.67,0.67,7
indian_pines,10,v4,0.71,0.66,0.66,8
indian_pines,10,v4,0.69,0.64,0.64,9
indian_pines,10,v4,0.69,0.62,0.65,10
indian_pines,10,v4,0.7,0.67,0.66,11
indian_pines,10,v4,0.68,0.66,0.64,12
indian_pines,10,v4,0.7,0.67,0.66,13
indian_pines,10,v4,0.7,0.69,0.66,14
indian_pines,10,v4,0.72,0.68,0.68,15
indian_pines,10,v4,0.7,0.67,0.66,16
indian_pines,10,v4,0.68,0.64,0.64,17
indian_pines,10,v4,0.71,0.68,0.66,18
indian_pines,10,v4,0.71,0.64,0.67,19
indian_pines,9,v4,0.69,0.67,0.64,0
indian_pines,9,v4,0.71,0.66,0.67,1
indian_pines,9,v4,0.71,0.64,0.67,2
indian_pines,9,v4,0.69,0.68,0.64,3
indian_pines,9,v4,0.71,0.64,0.66,4
indian_pines,9,v4,0.69,0.65,0.65,5
indian_pines,9,v4,0.71,0.71,0.67,6
indian_pines,9,v4,0.71,0.68,0.66,7
indian_pines,9,v4,0.71,0.65,0.67,8
indian_pines,9,v4,0.7,0.65,0.66,9
indian_pines,9,v4,0.69,0.62,0.65,10
indian_pines,9,v4,0.7,0.67,0.66,11
indian_pines,9,v4,0.7,0.65,0.65,12
indian_pines,9,v4,0.7,0.67,0.66,13
indian_pines,9,v4,0.7,0.67,0.66,14
indian_pines,9,v4,0.72,0.69,0.68,15
indian_pines,9,v4,0.7,0.68,0.66,16
indian_pines,9,v4,0.7,0.65,0.65,17
indian_pines,9,v4,0.7,0.66,0.66,18
indian_pines,9,v4,0.73,0.65,0.69,19
indian_pines,8,v4,0.7,0.66,0.66,0
indian_pines,8,v4,0.71,0.66,0.67,1
indian_pines,8,v4,0.71,0.65,0.67,2
indian_pines,8,v4,0.7,0.69,0.66,3
indian_pines,8,v4,0.72,0.64,0.68,4
indian_pines,8,v4,0.7,0.67,0.65,5
indian_pines,8,v4,0.72,0.72,0.68,6
indian_pines,8,v4,0.72,0.68,0.68,7
indian_pines,8,v4,0.71,0.67,0.67,8
indian_pines,8,v4,0.7,0.65,0.66,9
indian_pines,8,v4,0.69,0.62,0.65,10
indian_pines,8,v4,0.71,0.68,0.66,11
indian_pines,8,v4,0.7,0.69,0.66,12
indian_pines,8,v4,0.7,0.68,0.66,13
indian_pines,8,v4,0.7,0.67,0.66,14
indian_pines,8,v4,0.73,0.7,0.69,15
indian_pines,8,v4,0.71,0.7,0.67,16
indian_pines,8,v4,0.71,0.65,0.67,17
indian_pines,8,v4,0.71,0.66,0.67,18
indian_pines,8,v4,0.73,0.65,0.69,19
indian_pines,7,v4,0.68,0.66,0.63,0
indian_pines,7,v4,0.7,0.66,0.66,1
indian_pines,7,v4,0.7,0.66,0.66,2
indian_pines,7,v4,0.69,0.67,0.64,3
indian_pines,7,v4,0.7,0.62,0.65,4
indian_pines,7,v4,0.68,0.66,0.64,5
indian_pines,7,v4,0.7,0.7,0.66,6
indian_pines,7,v4,0.71,0.67,0.66,7
indian_pines,7,v4,0.69,0.68,0.65,8
indian_pines,7,v4,0.68,0.64,0.64,9
indian_pines,7,v4,0.68,0.61,0.64,10
indian_pines,7,v4,0.7,0.69,0.66,11
indian_pines,7,v4,0.68,0.67,0.64,12
indian_pines,7,v4,0.68,0.65,0.64,13
indian_pines,7,v4,0.69,0.65,0.64,14
indian_pines,7,v4,0.72,0.69,0.68,15
indian_pines,7,v4,0.7,0.68,0.66,16
indian_pines,7,v4,0.69,0.63,0.65,17
indian_pines,7,v4,0.7,0.64,0.66,18
indian_pines,7,v4,0.71,0.63,0.66,19
indian_pines,6,v4,0.64,0.61,0.58,0
indian_pines,6,v4,0.63,0.58,0.58,1
indian_pines,6,v4,0.64,0.56,0.58,2
indian_pines,6,v4,0.64,0.62,0.58,3
indian_pines,6,v4,0.64,0.55,0.59,4
indian_pines,6,v4,0.61,0.58,0.56,5
indian_pines,6,v4,0.63,0.58,0.58,6
indian_pines,6,v4,0.62,0.58,0.57,7
indian_pines,6,v4,0.64,0.6,0.58,8
indian_pines,6,v4,0.63,0.58,0.57,9
indian_pines,6,v4,0.62,0.54,0.57,10
indian_pines,6,v4,0.63,0.62,0.57,11
indian_pines,6,v4,0.63,0.61,0.57,12
indian_pines,6,v4,0.62,0.58,0.57,13
indian_pines,6,v4,0.62,0.59,0.57,14
indian_pines,6,v4,0.64,0.6,0.58,15
indian_pines,6,v4,0.64,0.63,0.59,16
indian_pines,6,v4,0.64,0.58,0.58,17
indian_pines,6,v4,0.63,0.57,0.58,18
indian_pines,6,v4,0.64,0.55,0.59,19
indian_pines,5,v4,0.64,0.59,0.58,0
indian_pines,5,v4,0.63,0.58,0.57,1
indian_pines,5,v4,0.64,0.57,0.59,2
indian_pines,5,v4,0.64,0.6,0.59,3
indian_pines,5,v4,0.64,0.55,0.59,4
indian_pines,5,v4,0.62,0.58,0.57,5
indian_pines,5,v4,0.64,0.61,0.59,6
indian_pines,5,v4,0.63,0.56,0.57,7
indian_pines,5,v4,0.64,0.59,0.58,8
indian_pines,5,v4,0.63,0.58,0.57,9
indian_pines,5,v4,0.63,0.54,0.57,10
indian_pines,5,v4,0.64,0.61,0.58,11
indian_pines,5,v4,0.63,0.6,0.58,12
indian_pines,5,v4,0.63,0.55,0.57,13
indian_pines,5,v4,0.63,0.6,0.58,14
indian_pines,5,v4,0.64,0.59,0.58,15
indian_pines,5,v4,0.64,0.61,0.58,16
indian_pines,5,v4,0.64,0.59,0.58,17
indian_pines,5,v4,0.63,0.56,0.58,18
indian_pines,5,v4,0.65,0.55,0.59,19
