dataset,target_size,algorithm,time,oa,aa,k,selected_features,selected_weights
paviaU,30,v9,102.891,0.919,0.898,0.898,5|8|13|17|18|21|24|31|32|33|38|41|52|54|62|67|68|69|72|74|80|81|82|84|87|88|89|96|97|98,0.03843076899647713|0.6520941257476807|0.021086471155285835|0.5278756022453308|0.02424994669854641|0.03593766689300537|0.017064020037651062|0.10266079008579254|2.5911049842834473|0.035833682864904404|0.04428185895085335|2.3841848373413086|0.24477864801883698|1.7366247177124023|0.6168358325958252|0.0099942060187459|0.07286826521158218|0.11402267217636108|4.088485240936279|0.03182060644030571|0.03044337034225464|0.00999701302498579|1.126861572265625|0.0387783907353878|0.007238404825329781|0.007114750798791647|0.01326794270426035|0.04053008556365967|1.7955929040908813|1.5742228031158447
