dataset,target_size,algorithm,oa,aa,k,fold
ghisaconus,30,pcal,0.75,0.63,0.61,0
ghisaconus,30,pcal,0.75,0.63,0.61,1
ghisaconus,30,pcal,0.75,0.63,0.61,2
ghisaconus,30,pcal,0.75,0.63,0.61,3
ghisaconus,30,pcal,0.75,0.63,0.61,4
ghisaconus,30,pcal,0.75,0.63,0.61,5
ghisaconus,30,pcal,0.75,0.63,0.61,6
ghisaconus,30,pcal,0.75,0.63,0.61,7
ghisaconus,30,pcal,0.75,0.63,0.61,8
ghisaconus,30,pcal,0.75,0.63,0.61,9
ghisaconus,30,pcal,0.75,0.63,0.61,10
ghisaconus,30,pcal,0.75,0.63,0.61,11
ghisaconus,30,pcal,0.75,0.63,0.61,12
ghisaconus,30,pcal,0.75,0.63,0.61,13
ghisaconus,30,pcal,0.75,0.63,0.61,14
ghisaconus,30,pcal,0.75,0.63,0.61,15
ghisaconus,30,pcal,0.75,0.63,0.61,16
ghisaconus,30,pcal,0.75,0.63,0.61,17
ghisaconus,30,pcal,0.75,0.63,0.61,18
ghisaconus,30,pcal,0.75,0.63,0.61,19
ghisaconus,29,pcal,0.75,0.63,0.61,0
ghisaconus,29,pcal,0.75,0.63,0.61,1
ghisaconus,29,pcal,0.75,0.63,0.61,2
ghisaconus,29,pcal,0.75,0.63,0.61,3
ghisaconus,29,pcal,0.75,0.63,0.61,4
ghisaconus,29,pcal,0.75,0.63,0.61,5
ghisaconus,29,pcal,0.75,0.63,0.61,6
ghisaconus,29,pcal,0.75,0.63,0.61,7
ghisaconus,29,pcal,0.75,0.63,0.61,8
ghisaconus,29,pcal,0.75,0.63,0.61,9
ghisaconus,29,pcal,0.75,0.63,0.61,10
ghisaconus,29,pcal,0.75,0.63,0.61,11
ghisaconus,29,pcal,0.75,0.63,0.61,12
ghisaconus,29,pcal,0.75,0.63,0.61,13
ghisaconus,29,pcal,0.75,0.63,0.61,14
ghisaconus,29,pcal,0.75,0.63,0.61,15
ghisaconus,29,pcal,0.75,0.63,0.61,16
ghisaconus,29,pcal,0.75,0.63,0.61,17
ghisaconus,29,pcal,0.75,0.63,0.61,18
ghisaconus,29,pcal,0.75,0.63,0.61,19
ghisaconus,28,pcal,0.74,0.62,0.6,0
ghisaconus,28,pcal,0.74,0.62,0.6,1
ghisaconus,28,pcal,0.74,0.62,0.6,2
ghisaconus,28,pcal,0.74,0.62,0.6,3
ghisaconus,28,pcal,0.74,0.62,0.6,4
ghisaconus,28,pcal,0.74,0.62,0.6,5
ghisaconus,28,pcal,0.74,0.62,0.6,6
ghisaconus,28,pcal,0.74,0.62,0.6,7
ghisaconus,28,pcal,0.74,0.62,0.6,8
ghisaconus,28,pcal,0.74,0.62,0.6,9
ghisaconus,28,pcal,0.74,0.62,0.6,10
ghisaconus,28,pcal,0.74,0.62,0.6,11
ghisaconus,28,pcal,0.74,0.62,0.6,12
ghisaconus,28,pcal,0.74,0.62,0.6,13
ghisaconus,28,pcal,0.74,0.62,0.6,14
ghisaconus,28,pcal,0.74,0.62,0.6,15
ghisaconus,28,pcal,0.74,0.62,0.6,16
ghisaconus,28,pcal,0.74,0.62,0.6,17
ghisaconus,28,pcal,0.74,0.62,0.6,18
ghisaconus,28,pcal,0.74,0.62,0.6,19
ghisaconus,27,pcal,0.75,0.62,0.61,0
ghisaconus,27,pcal,0.75,0.62,0.61,1
ghisaconus,27,pcal,0.75,0.62,0.61,2
ghisaconus,27,pcal,0.75,0.62,0.61,3
ghisaconus,27,pcal,0.75,0.62,0.61,4
ghisaconus,27,pcal,0.75,0.62,0.61,5
ghisaconus,27,pcal,0.75,0.62,0.61,6
ghisaconus,27,pcal,0.75,0.62,0.61,7
ghisaconus,27,pcal,0.75,0.62,0.61,8
ghisaconus,27,pcal,0.75,0.62,0.61,9
ghisaconus,27,pcal,0.75,0.62,0.61,10
ghisaconus,27,pcal,0.75,0.62,0.61,11
ghisaconus,27,pcal,0.75,0.62,0.61,12
ghisaconus,27,pcal,0.75,0.62,0.61,13
ghisaconus,27,pcal,0.75,0.62,0.61,14
ghisaconus,27,pcal,0.75,0.62,0.61,15
ghisaconus,27,pcal,0.75,0.62,0.61,16
ghisaconus,27,pcal,0.75,0.62,0.61,17
ghisaconus,27,pcal,0.75,0.62,0.61,18
ghisaconus,27,pcal,0.75,0.62,0.61,19
ghisaconus,26,pcal,0.73,0.61,0.59,0
ghisaconus,26,pcal,0.73,0.61,0.59,1
ghisaconus,26,pcal,0.73,0.61,0.59,2
ghisaconus,26,pcal,0.73,0.61,0.59,3
ghisaconus,26,pcal,0.73,0.61,0.59,4
ghisaconus,26,pcal,0.73,0.61,0.59,5
ghisaconus,26,pcal,0.73,0.61,0.59,6
ghisaconus,26,pcal,0.73,0.61,0.59,7
ghisaconus,26,pcal,0.73,0.61,0.59,8
ghisaconus,26,pcal,0.73,0.61,0.59,9
ghisaconus,26,pcal,0.73,0.61,0.59,10
ghisaconus,26,pcal,0.73,0.61,0.59,11
ghisaconus,26,pcal,0.73,0.61,0.59,12
ghisaconus,26,pcal,0.73,0.61,0.59,13
ghisaconus,26,pcal,0.73,0.61,0.59,14
ghisaconus,26,pcal,0.73,0.61,0.59,15
ghisaconus,26,pcal,0.73,0.61,0.59,16
ghisaconus,26,pcal,0.73,0.61,0.59,17
ghisaconus,26,pcal,0.73,0.61,0.59,18
ghisaconus,26,pcal,0.73,0.61,0.59,19
ghisaconus,25,pcal,0.73,0.62,0.59,0
ghisaconus,25,pcal,0.73,0.62,0.59,1
ghisaconus,25,pcal,0.73,0.62,0.59,2
ghisaconus,25,pcal,0.73,0.62,0.59,3
ghisaconus,25,pcal,0.73,0.62,0.59,4
ghisaconus,25,pcal,0.73,0.62,0.59,5
ghisaconus,25,pcal,0.73,0.62,0.59,6
ghisaconus,25,pcal,0.73,0.62,0.59,7
ghisaconus,25,pcal,0.73,0.62,0.59,8
ghisaconus,25,pcal,0.73,0.62,0.59,9
ghisaconus,25,pcal,0.73,0.62,0.59,10
ghisaconus,25,pcal,0.73,0.62,0.59,11
ghisaconus,25,pcal,0.73,0.62,0.59,12
ghisaconus,25,pcal,0.73,0.62,0.59,13
ghisaconus,25,pcal,0.73,0.62,0.59,14
ghisaconus,25,pcal,0.73,0.62,0.59,15
ghisaconus,25,pcal,0.73,0.62,0.59,16
ghisaconus,25,pcal,0.73,0.62,0.59,17
ghisaconus,25,pcal,0.73,0.62,0.59,18
ghisaconus,25,pcal,0.73,0.62,0.59,19
ghisaconus,24,pcal,0.73,0.62,0.59,0
ghisaconus,24,pcal,0.73,0.62,0.59,1
ghisaconus,24,pcal,0.73,0.62,0.59,2
ghisaconus,24,pcal,0.73,0.62,0.59,3
ghisaconus,24,pcal,0.73,0.62,0.59,4
ghisaconus,24,pcal,0.73,0.62,0.59,5
ghisaconus,24,pcal,0.73,0.62,0.59,6
ghisaconus,24,pcal,0.73,0.62,0.59,7
ghisaconus,24,pcal,0.73,0.62,0.59,8
ghisaconus,24,pcal,0.73,0.62,0.59,9
ghisaconus,24,pcal,0.73,0.62,0.59,10
ghisaconus,24,pcal,0.73,0.62,0.59,11
ghisaconus,24,pcal,0.73,0.62,0.59,12
ghisaconus,24,pcal,0.73,0.62,0.59,13
ghisaconus,24,pcal,0.73,0.62,0.59,14
ghisaconus,24,pcal,0.73,0.62,0.59,15
ghisaconus,24,pcal,0.73,0.62,0.59,16
ghisaconus,24,pcal,0.73,0.62,0.59,17
ghisaconus,24,pcal,0.73,0.62,0.59,18
ghisaconus,24,pcal,0.73,0.62,0.59,19
ghisaconus,23,pcal,0.72,0.62,0.58,0
ghisaconus,23,pcal,0.72,0.62,0.58,1
ghisaconus,23,pcal,0.72,0.62,0.58,2
ghisaconus,23,pcal,0.72,0.62,0.58,3
ghisaconus,23,pcal,0.72,0.62,0.58,4
ghisaconus,23,pcal,0.72,0.62,0.58,5
ghisaconus,23,pcal,0.72,0.62,0.58,6
ghisaconus,23,pcal,0.72,0.62,0.58,7
ghisaconus,23,pcal,0.72,0.62,0.58,8
ghisaconus,23,pcal,0.72,0.62,0.58,9
ghisaconus,23,pcal,0.72,0.62,0.58,10
ghisaconus,23,pcal,0.72,0.62,0.58,11
ghisaconus,23,pcal,0.72,0.62,0.58,12
